city,state_name,lat,lng
La Riviera,California,38.5684,-121.3544
Indio,California,33.7346,-116.2347
Jamul,California,32.7184,-116.8709
Foresthill,California,39.0053,-120.8314
Rainbow,California,33.4098,-117.1394
Redcrest,California,40.3987,-123.9474
Cromberg,California,39.8684,-120.6905
Hodge,California,34.8155,-117.1934
Tiburon,California,37.8853,-122.4636
Hesperia,California,34.3974,-117.3144
Jamestown,California,37.9572,-120.4111
Azusa,California,34.1386,-117.9124
Narod,California,34.0581,-117.6845
Big Bear Lake,California,34.243,-116.8955
Yosemite Lakes,California,37.1886,-119.7723
Morongo Valley,California,34.0724,-116.5627
Concow,California,39.7733,-121.5196
Helendale,California,34.7439,-117.3245
Fall River Mills,California,41.0069,-121.4401
Emeryville,California,37.8382,-122.2932
Fairhaven,California,40.7884,-124.2014
Elverta,California,38.7185,-121.4455
Paradise Park,California,37.0063,-122.0425
Aspen Springs,California,37.55,-118.7087
Hollister,California,36.8564,-121.3981
Fair Oaks,California,38.6504,-121.2498
Vina,California,39.9343,-122.0518
Brooktrails,California,39.4429,-123.3963
Whitethorn,California,40.0238,-123.9431
Meiners Oaks,California,34.4505,-119.273
Paskenta,California,39.8833,-122.5457
Winter Gardens,California,32.8376,-116.9269
Tupman,California,35.2987,-119.3577
Cherokee,California,39.6514,-121.5345
Sand City,California,36.6189,-121.8478
Rancho Santa Fe,California,33.024,-117.1992
Buellton,California,34.6152,-120.1943
Waterford,California,37.643,-120.7553
Silverado,California,33.7461,-117.637
Golden Hills,California,35.1512,-118.5024
Dorrington,California,38.2949,-120.2706
Standish,California,40.3652,-120.4222
Loleta,California,40.6409,-124.2225
McKinleyville,California,40.9488,-124.0857
Cathedral City,California,33.8363,-116.4662
Minkler,California,36.7276,-119.4587
Pike,California,39.4278,-120.9996
Pine Flat,California,35.8737,-118.6427
Rolinda,California,36.7352,-119.9618
Hinkley,California,34.9347,-117.1992
Dos Rios,California,39.7168,-123.3533
Weedpatch,California,35.2369,-118.9123
Cayucos,California,35.4375,-120.8847
Fallbrook,California,33.3693,-117.2259
Emerald Bay,California,33.5525,-117.8092
Buena Park,California,33.8572,-118.0046
Panorama Heights,California,33.7778,-117.7981
Trinidad,California,41.0589,-124.1434
Farmington,California,37.9299,-121.0043
Mono Vista,California,38.0124,-120.2697
Shore Acres,California,38.0358,-121.9655
Saranap,California,37.8878,-122.0761
Kelseyville,California,38.9704,-122.8327
Lakeport,California,39.0392,-122.9218
Castle Park,California,32.6103,-117.0675
Omo Ranch,California,38.5813,-120.5733
Williams,California,39.1489,-122.1373
West Athens,California,33.9235,-118.3033
Santa Ana Heights,California,33.6525,-117.8956
Pinedale,California,36.8427,-119.7899
El Segundo,California,33.9169,-118.4021
Forbestown,California,39.5301,-121.2689
Paso Robles,California,35.6266,-120.691
Los Altos,California,37.3685,-122.0965
Bakersfield,California,35.3528,-119.0354
Black Point,California,38.1102,-122.5055
Cutler,California,36.5263,-119.2884
San Bernardino,California,34.1412,-117.2936
Long Barn,California,38.0956,-120.1285
June Lake,California,37.7677,-119.1022
Walnut Grove,California,38.2478,-121.528
Encinitas,California,33.0492,-117.2613
Rubidoux,California,33.9961,-117.4056
Loomis,California,38.8093,-121.1955
Trowbridge,California,38.9263,-121.5148
Santa Fe Springs,California,33.933,-118.0625
Twain,California,40.0355,-121.0404
Eldridge,California,38.3338,-122.5065
Old Station,California,40.6722,-121.4228
Paradise,California,39.7558,-121.6063
Granite Bay,California,38.7601,-121.1714
Covelo,California,39.8025,-123.2499
American Canyon,California,38.1798,-122.2583
El Centro,California,32.7873,-115.5578
Whittier,California,33.9678,-118.0188
Spring Garden,California,39.9012,-120.7935
Pacheco,California,37.9878,-122.07
Cowan Heights,California,33.7778,-117.7739
Millville,California,40.5576,-122.1696
East Orosi,California,36.5481,-119.2599
Almonte,California,37.8899,-122.525
Eagleville,California,41.319,-120.1146
Soda Springs,California,39.3248,-120.3784
Pine Hills,California,40.7313,-124.1551
Washington,California,39.3591,-120.7905
Duarte,California,34.1609,-117.9505
Rockport,California,39.7388,-123.8161
Three Rivers,California,36.4319,-118.8806
Sanger,California,36.6993,-119.5575
Chula Vista,California,32.6281,-117.0144
Indianola,California,40.8133,-124.0808
Mammoth Lakes,California,37.6273,-118.99
Dustin Acres,California,35.2159,-119.375
Jackson,California,38.3485,-120.7724
Di Giorgio,California,35.2527,-118.8515
Phoenix Lake,California,38.0075,-120.309
Adelanto,California,34.5868,-117.4411
China Lake Acres,California,35.6387,-117.7667
Vinton,California,39.8043,-120.1783
Rio Del Mar,California,36.9607,-121.8807
Fort Jones,California,41.6085,-122.841
Conejo,California,36.5183,-119.719
Twentynine Palms,California,34.1484,-116.0655
Mount Laguna,California,32.8711,-116.4247
Rail Road Flat,California,38.3168,-120.491
Sutter,California,39.1557,-121.7492
Cleone,California,39.4927,-123.7812
Caribou,California,40.0762,-121.1615
Zayante,California,37.0888,-122.0414
Cupertino,California,37.3167,-122.0465
Tennant,California,41.5817,-121.9148
Terra Bella,California,35.9567,-119.0328
Stratford,California,36.1885,-119.8223
Charter Oak,California,34.1025,-117.8564
Dollar Point,California,39.1905,-120.1089
Edgemont,California,33.9203,-117.2787
Palm Springs,California,33.8012,-116.538
Mettler,California,35.0635,-118.9729
Trona,California,35.7627,-117.3728
Fullerton,California,33.8841,-117.9279
Coto De Caza,California,33.5961,-117.5862
Applegate,California,39.0007,-120.9924
Lompoc,California,34.6617,-120.4714
Tuttletown,California,38.0003,-120.4503
East Richmond Heights,California,37.945,-122.314
Victorville,California,34.5277,-117.3537
Desert Shores,California,33.404,-116.0401
Hiouchi,California,41.7937,-124.0663
Idyllwild,California,33.74,-116.7189
Crescent City,California,41.7728,-124.1902
Riverdale Park,California,37.6029,-121.0425
Mariposa,California,37.4873,-119.9682
East Oakdale,California,37.7849,-120.8014
Anaheim,California,33.839,-117.8572
Coronado,California,32.664,-117.16
Laytonville,California,39.6715,-123.4945
Westend,California,35.7069,-117.3923
Wasco,California,35.5938,-119.3673
Fillmore,California,34.3989,-118.9181
Delano,California,35.767,-119.2637
Campbell,California,37.2803,-121.9543
Lynwood,California,33.924,-118.2017
Winterhaven,California,32.7372,-114.6378
Lake Almanor Peninsula,California,40.2812,-121.1345
Hood,California,38.3693,-121.5155
Palm Desert,California,33.7378,-116.3696
Temecula,California,33.4928,-117.1315
Irwindale,California,34.1121,-117.9637
Los Gatos,California,37.2307,-121.9564
Big Bend,California,41.0109,-121.924
Arrowbear Lake,California,34.2108,-117.0834
Clarksburg,California,38.4193,-121.5416
Bonny Doon,California,37.0435,-122.1369
Tollhouse,California,37.0188,-119.3993
Georgetown,California,38.9112,-120.8356
Mendota,California,36.7555,-120.3777
Trinity Center,California,40.9841,-122.7083
Benbow,California,40.0603,-123.7653
Newman,California,37.3156,-121.0208
Furnace Creek,California,36.4277,-116.8747
Eucalyptus Hills,California,32.885,-116.9453
Fairview,California,37.676,-122.0481
Fetters Hot Springs,California,38.3199,-122.4861
Freeport,California,38.4633,-121.5023
Grayson,California,37.5796,-121.1837
San Anselmo,California,37.9821,-122.5699
Kneeland,California,40.7612,-123.9948
Ashland,California,37.6942,-122.1159
Big River,California,34.1393,-114.3604
Kerman,California,36.7249,-120.0625
Laguna Woods,California,33.6099,-117.7299
Marina del Rey,California,33.9765,-118.4486
Graeagle,California,39.7572,-120.6486
Solromar,California,34.05,-118.9537
Suncrest,California,32.8042,-116.8645
Indio Hills,California,33.8417,-116.248
Pollock Pines,California,38.7565,-120.5904
Loyola,California,37.3501,-122.098
Rancho Calaveras,California,38.1248,-120.857
Westmorland,California,33.0389,-115.6223
Hidden Hills,California,34.1637,-118.6612
La Honda,California,37.3182,-122.2651
Storrie,California,39.9235,-121.3192
Menlo Park,California,37.4689,-122.1662
Corona,California,33.8623,-117.5642
Alamo,California,37.8546,-122.013
Cherokee Strip,California,35.4693,-119.2614
Walnut Creek,California,37.9025,-122.0398
Fresno,California,36.7834,-119.7933
Bootjack,California,37.4672,-119.8887
Pasadena,California,34.1598,-118.1389
Hobergs,California,38.8435,-122.7244
San Marcos,California,33.135,-117.1743
Badger,California,36.6313,-119.0132
Milpitas,California,37.4338,-121.8921
Oakhurst,California,37.3342,-119.6483
Hillsborough,California,37.5573,-122.3587
Valley Home,California,37.8277,-120.9154
Tranquillity,California,36.648,-120.2526
Wofford Heights,California,35.7127,-118.4731
Three Rocks,California,36.5051,-120.3936
National City,California,32.6654,-117.0983
Diablo Grande,California,37.4006,-121.2699
Piedmont,California,37.8226,-122.2301
Malibu,California,34.0368,-118.7845
Aguanga,California,33.4522,-116.8555
Mayflower Village,California,34.1159,-118.0096
Casmalia,California,34.8376,-120.5311
Lamont,California,35.2651,-118.9159
Lake San Marcos,California,33.1197,-117.209
Los Alamitos,California,33.7972,-118.0594
Bieber,California,41.1251,-121.1336
Hawaiian Gardens,California,33.8303,-118.0728
Arcadia,California,34.1342,-118.0373
Rodeo,California,38.0368,-122.2526
Monta Vista,California,37.3227,-122.058
Parksdale,California,36.9462,-120.0218
West Point,California,38.4043,-120.5374
Madison,California,38.675,-121.9702
Yreka,California,41.7292,-122.6312
Denair,California,37.5256,-120.7997
Gustine,California,37.2545,-120.9948
Dunnigan,California,38.8926,-121.9741
Clio,California,39.7486,-120.5726
Florin,California,38.4832,-121.4042
Boulevard,California,32.664,-116.2896
Pedley,California,33.9753,-117.4758
Scotland,California,34.2422,-117.4981
Fairfield,California,38.2593,-122.0319
Crest,California,32.8,-116.8671
Richfield,California,39.9739,-122.1733
Firebaugh,California,36.8533,-120.4536
Glen Avon,California,34.0117,-117.4848
Calexico,California,32.6849,-115.4944
Belden,California,40.004,-121.254
Porterville,California,36.0636,-119.0332
Mission Viejo,California,33.6095,-117.655
Redwood Terrace,California,37.3147,-122.295
Junction City,California,40.7274,-123.0615
Pleasanton,California,37.666,-121.8805
Richgrove,California,35.7966,-119.1069
Vista,California,33.1895,-117.2386
Mount Shasta,California,41.3206,-122.315
Green Acres,California,33.735,-117.0783
Big Pine,California,37.1655,-118.2951
Gerber,California,40.0614,-122.1484
Carson,California,33.8374,-118.2559
Sleepy Hollow,California,33.9478,-117.7787
Borrego Springs,California,33.241,-116.3571
Tuolumne City,California,37.9615,-120.2428
McArthur,California,41.0415,-121.4068
Hoopa,California,41.0802,-123.6972
Tracy,California,37.7254,-121.4447
Arnold,California,38.2423,-120.3546
Gardena,California,33.8944,-118.3073
Marinwood,California,38.0383,-122.5378
North Auburn,California,38.9306,-121.082
Palo Alto,California,37.3917,-122.1465
Lomita,California,33.7934,-118.3175
Vine Hill,California,38.007,-122.0873
Carnelian Bay,California,39.2346,-120.0767
Clifton,California,33.8275,-118.3797
Graniteville,California,39.4443,-120.7361
McCloud,California,41.2541,-122.136
Empire,California,37.6429,-120.9042
East Shore,California,40.2453,-121.0768
Meadow Valley,California,39.9323,-121.0831
Chino Hills,California,33.9508,-117.7254
Pacifica,California,37.6112,-122.4781
Cowell,California,37.9527,-121.9894
Hamilton Branch,California,40.2772,-121.0961
Columbia,California,38.0333,-120.4097
El Sobrante,California,37.9723,-122.2959
Hilt,California,41.9949,-122.6234
Signal Hill,California,33.8029,-118.1681
Granite Hills,California,32.8033,-116.9056
Santa Maria,California,34.9334,-120.4433
Murphys,California,38.1447,-120.4348
Willowbrook,California,33.9199,-118.2362
Hyampom,California,40.6262,-123.4689
Westside,California,36.4042,-120.1341
Easton,California,36.6524,-119.7908
Shackelford,California,37.6138,-120.9927
El Casco,California,33.9811,-117.1184
Keyes,California,37.5619,-120.9089
Wildomar,California,33.6173,-117.2582
Laguna Beach,California,33.5449,-117.7613
Spring Valley Lake,California,34.4998,-117.2686
San Diego Country Estates,California,33.0093,-116.7876
Burnt Ranch,California,40.811,-123.5082
Indian Falls,California,40.0587,-120.9803
Hartley,California,38.4203,-121.9521
Santa Barbara,California,34.4285,-119.7202
Mecca,California,33.5767,-116.0645
Tahoe City,California,39.1721,-120.1388
Wilton,California,38.413,-121.2127
Fort Bragg,California,39.4416,-123.8033
Temple City,California,34.1022,-118.0579
Alta Sierra,California,39.1237,-121.0523
Orange,California,33.8038,-117.8219
North Edwards,California,35.0474,-117.8093
Pasatiempo,California,37.0035,-122.0265
Hidden Meadows,California,33.2236,-117.1198
Lake Elsinore,California,33.6847,-117.3346
College City,California,39.0063,-122.0068
Mineral,California,40.3755,-121.5694
Portola Valley,California,37.3713,-122.2203
Moonstone,California,41.0301,-124.1095
Sunnyvale,California,37.3846,-122.0261
Sattley,California,39.6265,-120.4357
Burrel,California,36.4883,-119.9851
San Bruno,California,37.6254,-122.4313
Mesa Vista,California,38.8102,-119.8033
Cedarville,California,41.5281,-120.1748
Lake Arrowhead,California,34.2531,-117.1945
Suisun,California,38.2471,-122.0086
Wheeler Ridge,California,35.0044,-118.9495
Proberta,California,40.0762,-122.1776
Wilsonia,California,36.7346,-118.9558
Thornton,California,38.231,-121.4249
Vista Santa Rosa,California,33.6226,-116.2127
Cassel,California,40.9213,-121.5515
Devore,California,34.2164,-117.4014
Little Grass Valley,California,39.7253,-120.959
August,California,37.9796,-121.2625
Vallecito,California,38.074,-120.4563
Watsonville,California,36.9206,-121.7706
Malaga,California,36.6816,-119.7318
Westmont,California,33.9417,-118.3018
Allensworth,California,35.85,-119.3892
Calabasas,California,34.1375,-118.6689
Monterey Park,California,34.0497,-118.1325
Fields Landing,California,40.7249,-124.2176
Earlimart,California,35.8824,-119.2715
Pine Valley,California,32.8415,-116.5108
San Rafael,California,37.9905,-122.5222
Costa Mesa,California,33.6667,-117.9135
Garey,California,34.8869,-120.3141
Roseville,California,38.7683,-121.3164
El Toro,California,33.647,-117.6837
Weott,California,40.3226,-123.9208
Del Aire,California,33.9168,-118.3693
Livermore,California,37.6863,-121.7607
Herndon,California,36.8366,-119.9174
Butte Meadows,California,40.0871,-121.537
Lenwood,California,34.8852,-117.1083
College Heights,California,34.1067,-117.6892
Oak Glen,California,34.0449,-116.9495
Desert Hot Springs,California,33.955,-116.543
Onyx,California,35.6839,-118.2102
Coachella,California,33.691,-116.1451
Oasis,California,33.5275,-116.1261
Sierra Madre,California,34.1687,-118.0504
Green Valley Lake,California,34.2408,-117.0773
Elkhorn,California,36.8103,-121.7211
Carmichael,California,38.6336,-121.3229
Soulsbyville,California,37.9917,-120.2617
Sausalito,California,37.8581,-122.4932
Hughson,California,37.6026,-120.8661
Beckwourth,California,39.8485,-120.4111
Pond,California,35.7177,-119.3287
Hartland,California,36.6517,-118.9552
Cuyama,California,34.9312,-119.6148
Ceres,California,37.5954,-120.9624
Smartsville,California,39.2053,-121.2928
Holtville,California,32.8129,-115.3779
Fish Camp,California,37.4797,-119.6374
Glen Ellen,California,38.3564,-122.5412
Janesville,California,40.2809,-120.5335
Turlock,California,37.5053,-120.8588
Bassett,California,34.0497,-117.9967
Greeley Hill,California,37.7569,-120.129
San Antonio Heights,California,34.1571,-117.6584
Round Mountain,California,40.8005,-121.9375
Palomar Park,California,37.4816,-122.2644
Muir Beach,California,37.8654,-122.5858
Cypress,California,33.8171,-118.0386
Delhi,California,37.4306,-120.7759
Gold River,California,38.6267,-121.2486
Lake Almanor West,California,40.2335,-121.202
Blythe,California,33.6219,-114.6177
Acampo,California,38.1735,-121.2798
Ukiah,California,39.1461,-123.2101
Morada,California,38.0386,-121.2456
Eureka,California,40.7941,-124.1568
West Puente Valley,California,34.0512,-117.9681
Newberry Springs,California,34.8272,-116.6884
Pittsburg,California,38.019,-121.897
Glenview,California,32.8323,-116.9059
Deer Park,California,38.5362,-122.468
Red Bluff,California,40.1734,-122.2414
Gilroy,California,37.0048,-121.5843
Waukena,California,36.1361,-119.5109
Maricopa,California,35.0516,-119.4054
Nicasio,California,38.0607,-122.7008
San Marino,California,34.1224,-118.1132
Huntington Park,California,33.98,-118.2167
Piñon Hills,California,34.4438,-117.6214
Rosemead,California,34.0688,-118.0823
Colusa,California,39.2049,-122.0095
Iron Horse,California,39.7805,-120.4823
Palo Verde,California,33.4279,-114.7273
Parlier,California,36.6082,-119.5436
Spreckels,California,36.6247,-121.6465
El Rio,California,34.2452,-119.1568
Commerce,California,33.9963,-118.1519
Creston,California,35.5173,-120.521
Mabie,California,39.777,-120.5448
Arcata,California,40.862,-124.0754
Crows Landing,California,37.3947,-121.0843
Lockwood,California,35.9412,-121.0802
Canby,California,41.4477,-120.8843
Lake Davis,California,39.8564,-120.463
Julian,California,33.0736,-116.589
Desert Edge,California,33.9223,-116.4401
Yucaipa,California,34.0335,-117.0426
Norwalk,California,33.9069,-118.0829
Ontario,California,34.0393,-117.6064
Whitehawk,California,39.7206,-120.5536
Pixley,California,35.9769,-119.2889
Hollywood,California,34.0983,-118.3267
Klamath River,California,41.8612,-122.8256
San Carlos,California,37.4982,-122.268
East La Mirada,California,33.9245,-117.989
Willow Ranch,California,41.9024,-120.3583
Ponderosa,California,36.1051,-118.5293
Burlingame,California,37.586,-122.367
Reedley,California,36.5988,-119.4473
Posey,California,35.8038,-118.6787
Cecilville,California,41.141,-123.14
Nicolaus,California,38.8981,-121.5729
Olivehurst,California,39.0817,-121.5549
La Crescenta,California,34.2242,-118.2401
Fortuna,California,40.5855,-124.1417
Litchfield,California,40.3877,-120.381
Avocado Heights,California,34.0381,-118.0026
Bear Valley Springs,California,35.1775,-118.646
Meeks Bay,California,39.0344,-120.1241
Concord,California,37.9722,-122.0016
Mountain Mesa,California,35.6411,-118.4047
Canyon,California,37.8316,-122.1877
Frazier Park,California,34.8123,-118.9542
Madeline,California,41.051,-120.4755
South Dos Palos,California,36.9707,-120.6467
Scotts Valley,California,37.0555,-122.0118
Sunnyslope,California,34.012,-117.4334
Goodyears Bar,California,39.5458,-120.8881
Atwater,California,37.3543,-120.5981
Torrance,California,33.8346,-118.3417
Rio Dell,California,40.5024,-124.1105
Tulelake,California,41.9533,-121.4751
Orange Park Acres,California,33.802,-117.7823
Antioch,California,37.9789,-121.7958
Oceano,California,35.1019,-120.609
Soda Bay,California,39.0024,-122.7794
Kyburz,California,38.7746,-120.2969
Elk Grove,California,38.416,-121.3841
Bear Valley,California,38.4722,-120.0491
Strawberry,California,38.1986,-120.0106
Boonville,California,39.0115,-123.374
Sugarloaf Mountain Park,California,35.8379,-118.6039
La Selva Beach,California,36.9276,-121.8444
Red Mountain,California,35.3583,-117.6167
Highgrove,California,34.0106,-117.3098
South Fontana,California,34.0628,-117.4889
Val Verde,California,34.4504,-118.6718
Groveland,California,37.8325,-120.2394
Elmira,California,38.3523,-121.9076
Dominguez,California,33.8347,-118.2187
Sierra Village,California,38.0767,-120.1624
Santa Venetia,California,38.0055,-122.5033
South Gate,California,33.9448,-118.1926
Moraga,California,37.8438,-122.1225
Glendora,California,34.1449,-117.8466
North El Monte,California,34.103,-118.0238
Keddie,California,40.0059,-120.9526
Emigrant Gap,California,39.2968,-120.6727
Ridgecrest,California,35.631,-117.6619
Laguna Niguel,California,33.5275,-117.705
Sacramento,California,38.5666,-121.4683
Lemoore,California,36.296,-119.7983
Adin,California,41.1964,-120.9494
Blairsden,California,39.7752,-120.6109
Colma,California,37.6767,-122.4526
Seaside,California,36.6224,-121.8191
Lytle Creek,California,34.2499,-117.5044
Caliente,California,35.2911,-118.6279
El Portal,California,37.6736,-119.799
East Porterville,California,36.0573,-118.9712
Los Banos,California,37.0631,-120.8405
Folsom,California,38.6751,-121.1476
South Laguna,California,33.5006,-117.7431
Manchester,California,38.9744,-123.6909
Lake Isabella,California,35.6378,-118.4819
Montara,California,37.5482,-122.4924
